-2.442864857044949,-9.264646517823785,6.694443161477366,-8.175592406444636,-7.492420442176662,6.342775280837621
-6.283604320687031,-8.333389166244945,6.040462335498514,3.171338956314978,-6.77944037718865,-3.160632113404624
7.507898538148687,-0.24715416992236072,4.468780477830476,5.131458774095224,-5.015228972662104,-4.065295053946603
-4.459563324414805,3.232102438424885,-7.773805323633136,-7.850831777971663,9.329909338170904,-1.977927519975509
-9.797163561335907,9.138761246009587,3.4629551129423497,0.27374586751890106,3.6782648537060574,-9.517300296072067
9.938661043637172,9.89842620174294,8.378259138789709,-6.593098443198404,-0.24354635105663291,1.452699385977109
-2.864049662209638,-5.747146724700565,2.459025456191096,3.8116872125055252,-9.056300087484013,3.3488119962572167
-3.0347035682215218,-5.348801866970012,0.551038676017864,2.6528452117670476,8.600181215872531,-8.254152340275683
3.0191778925321735,-2.9651074273524287,5.973774530881929,-3.0404801287462346,8.726416148257321,-8.467223885943234
-4.87444978885839,-3.70362747354741,4.938977801804041,-5.866374001031978,-2.807485767634539,-0.8216624732872617
-5.861993360852102,-8.604518035076277,-2.523894277407499,-2.997358280298778,-5.559851000613236,4.459729532898205
9.443465320140195,-3.797704842225884,-5.606163185003659,-8.830765652286498,1.4765767232088578,-6.03603899418129
-6.774592788290299,-9.260432304937666,-8.507254022937055,-2.5739712805795723,-5.74380891773433,-2.2910079161956842
-3.742845953740373,2.959912171787602,7.878624046174274,-1.725034450253828,2.2672964288012754,-7.916605938816872
-3.1275777740472277,-0.8743289767420936,3.192324344036681,5.917133709888226,4.705281762095257,6.12742484805667
-5.495904358148184,-9.205885942752758,3.5444143054568844,0.08333540864968292,-6.312365788433967,4.284805353224854
-2.7451059406820804,-9.827105862113193,7.166084011240493,-2.3644173291589787,5.190030051263893,-7.513802758735116
2.8411554037003857,-8.423288782847877,-1.198103548394089,5.191526165552322,-4.269792534796915,6.940399361690016
6.849871095766783,9.04903391994658,5.045006901217846,-3.210921693199891,4.453551389851729,2.3965455727591927
-2.0240964750841695,-8.189770402915995,-9.072886503686489,2.0749709699170253,0.01758054001953724,9.90795398526014
4.642856524084705,-6.5491842306169135,3.7573625262764843,2.717793134948847,5.436284909054677,-4.2929744629278055
2.70804498521467,-7.77543413684133,-4.211849095756937,-5.850370288778581,-7.184917245723586,-8.89890268380797
2.8961190775405736,3.494942653897553,-4.332111313857052,9.300094273506193,5.696018838930366,-2.302189759765625
4.72414464912541,-7.575810280567499,2.6972022461133385,-8.021290558997407,7.883323665559715,-2.3306217638351683
0.8974612052299324,-8.238848211633282,-0.3314778858306848,-4.906213712177485,-7.261454669684017,-9.845140041789836
6.5657358695914,4.137321810378683,-3.09988022335717,2.8497580405337164,-0.09267970935479752,1.4445537328129436
-8.601289992168315,-7.7401396208744355,-1.2724424190036991,7.743624615048468,9.36740427465918,3.452921852738328
-4.129540492252099,5.2194027559171445,5.94685550956804,-2.684755717854208,-0.07839553620360107,-7.541507316962979
8.518408445068893,6.724924188328039,9.260046995338442,-4.433740997071112,-5.229086963629417,-8.96874544308913
5.981546549654622,-5.561971060835091,6.851695420251211,-8.57934520413451,-5.836186724913148,3.997196964775796
-5.900331781323878,-5.687084679974221,4.73457160738584,2.6494731381535335,7.606336236255171,7.543972331589828
