-1.4259135869035422,-4.371150966793613,-3.741940797402197,-5.330502410719777,3.3676266401802657,-9.838148363182599,8.897982388527964,6.5066693953925,5.6718040894814425,-8.885442441684468,-5.6769734745716445,-6.914322058676683,-3.403262726883387,5.715914627276339,1.1373165783061694
6.9068053038840205,-3.795750132531232,1.8450562373303754,8.261101749605505,4.086964640129576,-6.169524600578436,-2.8084596944817104,7.45853185151487,-7.029985661646148,-2.1248755157973243,4.157951274053133,5.70788519676147,7.116999796700899,3.372711054321867,-2.4890350429156243
-1.0972815231373687,0.435688044035178,-4.2109861793872705,-2.9032851914206397,4.882723680529896,-0.2202178810040678,-0.32186487061217584,4.687959720322123,-9.52352760698586,-9.6605423958068,0.4521762938554623,-0.6134360513769987,-8.37533657662372,-7.777602243333259,-4.689302710713821
0.8119805449638111,8.646651687793113,-9.436264513266844,7.135890093515947,4.8489679543555475,-5.768530167027654,-5.94913811743827,0.7971088589315638,-8.445178281647273,-9.04107030943294,-5.913890403966158,-0.8970901677017764,2.7981111367290517,-4.336456182222699,6.430056756797995
-5.246598602242769,-8.735193812965182,0.9107572597965081,6.149176181257744,-5.406162279066518,-8.793049786483895,9.277515295031659,3.8613474026867465,-8.970562113891411,5.908220148804501,-4.954815717286043,0.10442212936285955,0.30555026834858445,3.3472189818838327,-8.692909770493213
-6.660192524921116,-2.302447151465035,2.5577112525019743,-0.6687825023883871,-1.977298104129769,-7.616702182475823,9.831254792589732,2.9423705268935443,-3.6154447130944067,-9.85299873820769,7.010690552150006,-5.479787548086746,-6.936992928570451,-3.0703677285590096,-1.2277180231530487
3.151536858957037,6.253666150561113,7.658984335132054,1.9512307422829007,8.631682996273732,-9.918680482105355,2.8938420163344514,2.433975208600476,-6.865869753337506,-0.33294684407324837,-5.016850641014359,2.590758858681614,7.885876809282696,6.734919389695257,8.279043872575294
-0.2625401467190329,1.2946433729482045,9.862265995491846,2.2069466551805093,-4.992388122984648,4.576070106826588,-9.259011409627544,8.490124693128283,-2.27350532058961,-3.0924059989849013,-1.0836704777647928,8.281828274464655,-0.9572591264338275,8.176222566656651,6.574108120723835
-6.887298921510505,-9.986611379178427,-2.2430949317685993,2.837862485917322,4.207058351144941,-7.335816795123764,-0.4595112024072634,9.111174110080743,9.637738036762602,-8.643772259751106,5.314382464258017,-4.762413760625204,-9.162921898359214,-8.33877502712409,8.297161044353196
5.5935898216045175,-1.2942668778161135,5.790415721354423,1.6870598493988815,2.261872712517622,4.990148468365259,2.494564530942011,2.9707381010257183,-7.966003788659228,-7.280542484405579,0.7866831795321598,4.83898597319509,1.4589230288189228,6.520176053128267,6.364725980315651
