-3.0202,-2.3826,-1.0004,-0.7376,-2.9111,0.3981,-3.1588,0.8280,-2.8341,-3.1378,-3.9191,3.9371,-1.2567,2.3775,-1.9807,3.0754,-1.1765,-0.4280,0.6391,-1.0181,-0.2719,2.9008,0.9573,-2.7546,-0.4208,0.2150,2.5223,-1.5743,2.6730,-0.4146
0.1990,1.3420,0.8642,1.0875,-4.1145,-3.9421,-3.6435,-0.4393,2.8979,1.1046,0.5506,3.9587,-1.2522,0.2356,-2.1778,2.3103,-0.0481,-0.5084,-0.3116,1.1564,-2.8851,-1.1304,-0.8556,4.4892,-1.4852,1.1210,-3.3313,-0.4398,3.1478,-0.3389
-1.4888,3.0675,-0.7550,3.7139,0.8840,-2.2713,2.0176,2.2062,-2.8262,-0.1956,-0.8776,-1.8405,-3.3725,-0.6875,-0.3685,-2.4331,0.6785,2.9925,1.4287,3.0800,1.5591,-3.0446,-0.0873,-2.6297,1.1250,1.5839,0.6711,-1.9981,3.4242,-2.2373
-1.4732,-2.6858,0.8423,-1.1025,3.9424,-1.4302,2.3539,-0.0283,2.8896,-0.8695,-4.0164,1.6168,-1.5349,-0.9154,0.0286,-0.7869,-0.9433,0.3624,-0.7059,0.9622,2.9040,-0.1133,0.1699,3.5667,-3.1231,-2.8849,1.1656,-3.4338,-2.9852,-0.8559
-2.1719,3.5721,0.9658,-2.2657,0.4257,-0.2685,3.0363,-2.4554,-1.2910,-3.1054,-0.2609,3.7199,0.5348,-2.1845,-0.4962,1.2415,5.1337,-2.8499,-0.2351,-1.4271,0.3291,-3.2100,-1.9366,0.1810,-1.4124,2.9344,1.1665,3.1692,0.2702,-1.3694
2.0244,0.8419,2.6212,2.3236,-1.8414,0.9115,-0.1451,2.0421,-0.0395,0.1141,3.1082,1.5104,1.0654,-1.0031,0.7315,1.3825,0.2942,-2.4188,3.5485,-3.0930,3.1910,1.7495,1.9822,-3.9416,-0.0081,-3.2788,-4.7686,0.9536,-2.4938,-1.6308
-0.8821,1.5534,-0.8416,1.1815,3.4686,0.8449,-1.9783,-2.8846,-1.5847,1.2119,0.3118,-3.1074,-1.0260,-0.0212,2.8339,3.1844,-3.9387,-1.6560,0.1820,-0.5742,-1.0836,-2.8680,-1.8168,0.2773,3.7895,-3.2749,0.4512,0.3088,-0.0042,4.0913
0.6717,-0.4775,2.9498,0.9760,1.2787,0.7945,-1.3646,-2.6960,1.9953,2.6288,1.3711,1.9624,-1.2257,0.2515,-3.9538,-2.7603,-1.9546,2.3618,2.3342,-0.4642,3.0509,2.3265,1.1119,2.7966,3.9393,3.1862,1.4036,1.6798,0.0339,3.4257
1.1133,-2.2033,-0.0662,-1.0908,-0.3482,-0.4489,0.1333,-2.6414,-3.6631,1.0884,1.6138,-0.7497,-2.2128,4.0744,-0.3273,-4.3669,0.1884,1.7806,1.7857,-0.5744,-1.0444,1.7564,-2.9240,-0.5518,-0.8104,-3.8884,1.5632,2.5714,-1.8594,-4.1796
-0.6237,0.5926,-1.9195,-1.2826,-2.2077,0.4180,2.1562,-1.7542,-0.3068,0.8312,-0.4827,-0.8163,-2.6683,-2.2170,1.6049,-3.3631,0.0923,-3.5568,-2.6743,1.2910,-3.3110,-0.2280,3.5379,-0.3211,2.3398,3.0855,-0.6066,-0.8967,-5.0975,2.7158
3.2675,0.1839,1.4699,-3.4930,-2.1964,0.9708,-2.7472,1.9543,3.5161,0.4389,-3.0910,-3.8506,-0.7945,2.3048,-1.0528,0.9812,4.2245,-0.7086,1.1983,-2.9213,2.7325,1.8217,-0.8145,0.7923,0.6482,1.9563,0.6942,0.6722,-1.7592,-0.7253
3.3713,-2.6899,-2.7786,-0.0931,-0.0520,1.0654,1.7280,2.5989,0.2760,1.7674,0.8381,1.5934,3.5640,1.2340,2.5793,3.0284,0.0214,-0.1813,-0.1512,2.2987,1.6558,-5.0526,0.4252,-2.9149,-1.7663,2.2472,2.4270,2.3828,-1.6879,-0.0705
1.7489,2.9830,-0.1635,3.3368,2.2825,1.7426,-0.6291,1.3943,-1.9194,-2.3333,-1.0180,-2.7611,4.4148,0.9972,-0.7915,-2.0062,0.4682,0.5342,-1.5887,-3.5817,-1.5227,1.1708,0.0206,-0.1170,-2.6039,-2.2735,1.9427,1.8756,4.2829,1.9490
-0.9567,-0.0636,-0.7974,-0.1656,-0.0949,3.4831,0.1955,0.8284,-1.4388,-2.9410,3.7967,-3.0636,4.1418,-2.6398,1.6636,0.5801,-0.9407,0.0815,1.2738,2.7187,-1.4428,2.7477,-1.8353,0.2760,-0.2080,2.9700,-1.7027,-2.3205,-0.0397,-4.4376
-2.3426,-3.8434,-2.9624,-2.1119,-1.1594,-2.1947,0.7379,1.5442,3.6296,1.7578,1.5683,-2.4827,-0.5390,-1.8438,-0.9876,-0.0443,-0.2923,0.2448,-4.7827,-1.1837,-0.8001,3.0067,2.3964,-2.5457,-1.0636,-2.1294,-2.3805,-1.4920,2.6370,1.1680
